,id,created_at,user_screen_name,user_followers_count,user_location,user_verified,user_friends_count,user_listed_count,user_favourites_count,user_statuses_count,user_geo_enabled,Hashtags,text,Sentiment,SentimentClass,Bot_or_NoBot
299,9.90E+17,27-04-18 17:12,ParanSumanta,5,,FALSE,84,1,4,16,FALSE,[],"update tech talks #12-itunes,google,iphone8-8plus,arm touchscreen watch,patym,mi pad 4,mi s2: via @YouTube",0,Neutral,1
300,9.90E+17,27-04-18 17:03,Roc091,73,People's Republic of China,FALSE,120,4,1540,82,TRUE,"[{'indices': [58, 78], 'text': 'promotionalproducts'}, {'indices': [79, 85], 'text': 'promo'}, {'indices': [86, 103], 'text': 'wirelesschargers'}]",Ukulele Wireless Charger Contact us: roc@everacepromo.com #promotionalproducts #promo #wirelesschargers…,0,Neutral,0
301,9.90E+17,27-04-18 16:55,TechGini,8,India,FALSE,119,4,0,30,FALSE,[],"Tech Talks: OnePlus 6 Leaks, iPhone 8 &amp; iPhone 8 Plus Red Color, Xiaomi BlackShark Gaming…",0,Neutral,0
302,9.90E+17,27-04-18 16:52,Najma_WonderW,2711,Motherland state of Mind,FALSE,112,4,6676,17089,TRUE,"[{'indices': [0, 15], 'text': 'Microsoft950XL'}, {'indices': [44, 52], 'text': 'iPhone8'}]","#Microsoft950XL had face recognition before #iPhone8, imagine it come in 2015. And it still works like a brand new…",0,Neutral,0
303,9.90E+17,27-04-18 16:39,stOrminform,8,Navi Mumbai ,FALSE,82,1,462,270,FALSE,"[{'indices': [102, 108], 'text': 'apple'}, {'indices': [109, 116], 'text': 'iPhone'}, {'indices': [117, 125], 'text': 'iphone8'}, {'indices': [126, 138], 'text': 'iphone8plus'}]","RT @Plugdevicesng: Guess who came already Yea, you guessed right... The iPhone 8 series Product RED #apple #iPhone #iphone8 #iphone8plus…",0.142857143,Positive,1
304,9.90E+17,27-04-18 16:35,LifeHacksIRL,5922,,FALSE,106,4,29,4802,FALSE,"[{'indices': [0, 3], 'text': 'RT'}, {'indices': [88, 95], 'text': 'iPhone'}, {'indices': [96, 107], 'text': 'AppleWatch'}]",#RT @TechInRL: Bestand 3 in 1 AirPods/Apple Watch/iPhone Stand! #iPhone #AppleWatch…,0,Neutral,0
305,9.90E+17,27-04-18 16:30,iPhone8andx,1903,United States,FALSE,97,4,19,9863,FALSE,"[{'indices': [24, 28], 'text': 'Win'}, {'indices': [42, 50], 'text': 'iPhoneX'}, {'indices': [61, 69], 'text': 'iPhone8'}]",#Win one of these #iPhoneX &amp;amp; #iPhone8 ?? just RETWEET &amp;amp; FOLLOW us COMMENT THE ONE Y…,0.8,Positive,0
306,9.90E+17,27-04-18 16:15,thinkofmi9,1329,delhi ,FALSE,96,4,10804,13615,TRUE,"[{'indices': [21, 29], 'text': 'iphone8'}, {'indices': [74, 88], 'text': 'T20onAirtel4G'}]",RT @SushilKashyap01: #iphone8 is the prize guys! This is my @airtelindia #T20onAirtel4G selfie entry. Go Participate now.,0,Neutral,0
307,9.90E+17,27-04-18 16:08,BeetelBite,3573,New Delhi,FALSE,95,4,627,10061,FALSE,"[{'indices': [24, 30], 'text': 'Apple'}, {'indices': [31, 39], 'text': 'iPhone8'}, {'indices': [44, 56], 'text': 'iPhone8Plus'}, {'indices': [67, 71], 'text': 'RED'}]",The wait is over as the #Apple #iPhone8 and #iPhone8Plus (PRODUCT) #RED Editions are now available in India. Here a…,0.2,Positive,0
308,9.90E+17,27-04-18 16:05,SuperDealsite,5562,,FALSE,95,4,1449,12744,FALSE,"[{'indices': [75, 83], 'text': 'iphone8'}, {'indices': [84, 96], 'text': 'iphone8plus'}, {'indices': [97, 105], 'text': 'iphone7'}, {'indices': [106, 118], 'text': 'iphone7plus'}, {'indices': [119, 129], 'text': 'phonecase'}, {'indices': [130, 136], 'text': 'deals'}]","RT @SleekDeals: iPhone 8 plus Case, iPhone 7 plus Case for $8.24 25% off #iphone8 #iphone8plus #iphone7 #iphone7plus #phonecase #deals #g…",0,Neutral,0
309,9.90E+17,27-04-18 16:01,iPhone8andx,1903,United States,FALSE,84,4,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 47,0.8,Positive,0
310,9.90E+17,27-04-18 15:49,chupsaaley,2262,"Bengaluru, India",FALSE,78,1,663,3100,TRUE,"[{'indices': [77, 91], 'text': 'T20onAirtel4G'}, {'indices': [120, 128], 'text': 'iphone8'}]",RT @teentakle1212: Here is my selfie with @airtelindia 4G T20 cricket season #T20onAirtel4G . Fingers crossed to win an #iphone8. Go Partic…,0.8,Positive,1
311,9.90E+17,27-04-18 15:43,teentakle1212,3581,Bangalore,FALSE,78,1,797,26239,TRUE,"[{'indices': [58, 72], 'text': 'T20onAirtel4G'}, {'indices': [101, 109], 'text': 'iphone8'}]",Here is my selfie with @airtelindia 4G T20 cricket season #T20onAirtel4G . Fingers crossed to win an #iphone8. Go P…,0.8,Positive,1
312,9.90E+17,27-04-18 15:41,GreatTechUK,282,United Kingdom,FALSE,76,4,78,3214,FALSE,[],#6: iPhone Charger Rephoenix Lightning Cable 2m 3pack Nylon Braided iPhone Cable for iPhone8/iPhone7/ iPhone 6/ 6 P…,0,Neutral,0
313,9.90E+17,27-04-18 15:37,TechGuyBert,82,"Toronto, ON",FALSE,72,3,4763,6396,FALSE,"[{'indices': [87, 94], 'text': 'iPhone'}, {'indices': [95, 106], 'text': 'AppleWatch'}, {'indices': [107, 115], 'text': 'AirPods'}, {'indices': [116, 124], 'text': 'iPhoneX'}, {'indices': [125, 133], 'text': 'iPhone8'}]",RT @TechInRL: Bestand 3 in 1 AirPods/Apple Watch/iPhone Stand! #iPhone #AppleWatch #AirPods #iPhoneX #iPhone8 #tech…,0,Neutral,0
314,9.90E+17,27-04-18 15:31,PallaviRuhail,24573,Delhi - Florida,FALSE,71,1,9685,48084,TRUE,"[{'indices': [92, 100], 'text': 'iphone8'}]",Sharing my selfie with @airtelindia 4G for T20 cricket season pass. Share yours too to win #iphone8. Go Participat…,0.8,Positive,1
315,9.90E+17,27-04-18 15:30,iPhone8andx,1903,United States,FALSE,71,3,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 46,0.8,Positive,0
316,9.90E+17,27-04-18 15:30,TechInRL,1351,Canada,FALSE,71,1,4,1865,FALSE,"[{'indices': [73, 80], 'text': 'iPhone'}, {'indices': [81, 92], 'text': 'AppleWatch'}, {'indices': [93, 101], 'text': 'AirPods'}, {'indices': [102, 110], 'text': 'iPhoneX'}]",Bestand 3 in 1 AirPods/Apple Watch/iPhone Stand! #iPhone #AppleWatch #AirPods #iPhoneX…,0,Neutral,1
317,9.90E+17,27-04-18 15:23,CSpire,16365,,TRUE,69,1,2625,70686,TRUE,[],@kaenicolexoxo We'd like to work with you to score the iPhone 8! For a limited time get 50% off with a trade-in. Ch…,-0.071428571,Negative,1
318,9.90E+17,27-04-18 15:17,dumpletonm,2,,FALSE,70,3,0,136,FALSE,"[{'indices': [41, 45], 'text': 'Win'}, {'indices': [59, 67], 'text': 'iPhoneX'}, {'indices': [78, 86], 'text': 'iPhone8'}]",RT @iPhone8andx: #Win one of these #iPhoneX &amp;amp; #iPhone8 ?? just RETWEET &amp;amp; FOLLOW us COMMENT THE ONE YOU WANT…,0.8,Positive,0
319,9.90E+17,27-04-18 15:13,SushilKashyap01,36968,"New Delhi, India",TRUE,67,3,6539,15521,TRUE,"[{'indices': [0, 8], 'text': 'iphone8'}, {'indices': [53, 67], 'text': 'T20onAirtel4G'}]",#iphone8 is the prize guys! This is my @airtelindia #T20onAirtel4G selfie entry. Go Participate now.…,0,Neutral,0
320,9.90E+17,27-04-18 15:12,ZirveTAYFA1907,4580,"Hell, MI",FALSE,67,1,24805,20002,TRUE,[],@Apple Hey Apple! How many retweet for iPhone8 Red? :),0.333333333,Positive,1
321,9.90E+17,27-04-18 15:10,Shaitaaaaan,6198,Chennai/Tuticorin/Gurgaon,FALSE,64,3,8283,169304,TRUE,"[{'indices': [43, 57], 'text': 'T20onAirtel4G'}, {'indices': [89, 97], 'text': 'iPhone8'}]",Here's my entry for the My @airtelindia 4G #T20onAirtel4G selfie for a chance to win the #iPhone8. You can win one…,0.8,Positive,0
322,9.90E+17,27-04-18 14:43,ZeniaIrani,9531,"Mumbai, India",FALSE,57,3,5031,46669,TRUE,"[{'indices': [21, 35], 'text': 'T20onAirtel4G'}, {'indices': [76, 84], 'text': 'Iphone8'}]",This is my Airtel 4G #T20onAirtel4G selfie! Share your selfies too guys! An #Iphone8 is up for grabs. @airtelindia…,0,Neutral,0
323,9.90E+17,27-04-18 14:41,TheBiggerReason,3338,,FALSE,65,0,3611,4546,FALSE,"[{'indices': [79, 93], 'text': 'HipHopLivesOn'}, {'indices': [94, 104], 'text': 'OldSchool'}, {'indices': [105, 109], 'text': 'TBR'}, {'indices': [110, 118], 'text': 'Gangsta'}, {'indices': [119, 122], 'text': 'OG'}]",Who said Hip-Hop is dead? I still got it playing all day on my iPhone8+ 256GB! #HipHopLivesOn #OldSchool #TBR #Gangsta #OG,-0.25,Negative,1
324,9.90E+17,27-04-18 14:37,SakshiPost,1563,"Hyderabad, India",FALSE,57,3,82,55928,FALSE,"[{'indices': [64, 75], 'text': 'iPhone8RED'}, {'indices': [76, 84], 'text': 'iPhone8'}, {'indices': [85, 96], 'text': 'appleevent'}]",iPhone 8 Special Edition Price In India #iPhone8RED #iPhone8 #appleevent @Apple @AppleNews,0.357142857,Positive,0
325,9.90E+17,27-04-18 14:32,BhaktisBanter,16520,"Mumbai, India",FALSE,64,0,10177,51201,TRUE,"[{'indices': [34, 42], 'text': 'Contest'}, {'indices': [97, 111], 'text': 'T20onAirtel4G'}]",Have u guys heard of this awesome #Contest... Here is my selfie with @airtelindia 4G T20 cricket #T20onAirtel4G sea…,1,Positive,1
326,9.90E+17,27-04-18 14:30,iPhone8andx,1903,United States,FALSE,56,3,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 44,0.8,Positive,0
327,9.90E+17,27-04-18 14:30,rafael_leyva07,1684,México,FALSE,63,0,74419,14432,FALSE,"[{'indices': [16, 24], 'text': 'iPhone8'}, {'indices': [29, 41], 'text': 'iPhone8Plus'}]",Introducing the #iPhone8 and #iPhone8Plus. Now in (RED) ::::: Buy now: ::::: (PRODUCT) RED…,-0.375,Negative,1
328,9.90E+17,27-04-18 14:27,Swaty_Here,22422,Ahmedabad,FALSE,63,0,2279,164236,TRUE,"[{'indices': [69, 83], 'text': 'T20onAirtel4G'}]",Super excited to send my entry with the Airtel 4G season pass in the #T20onAirtel4G selfie mania! Grab the chance t…,0.401041667,Positive,1
329,9.90E+17,27-04-18 14:06,Vanyaland617,7281,,TRUE,62,0,4496,18367,TRUE,"[{'indices': [55, 63], 'text': 'iPhone8'}]",&gt;@sofitukker has us going ‘Batshit’ over these damn #iPhone8 ads,0,Neutral,1
330,9.90E+17,27-04-18 13:58,ParthChams,6,"Mumbai, India",FALSE,56,3,627,197,FALSE,"[{'indices': [41, 50], 'text': 'giveaway'}, {'indices': [98, 106], 'text': 'iPhone8'}]",RT @danaindustries: Have you entered our #giveaway yet? One lucky winner will receive a brand new #iPhone8! Visit our profile for the origi…,0.251893939,Positive,0
331,9.90E+17,27-04-18 13:58,ParthChams,6,"Mumbai, India",FALSE,56,3,627,197,FALSE,"[{'indices': [50, 59], 'text': 'giveaway'}, {'indices': [83, 91], 'text': 'iPhone8'}, {'indices': [106, 113], 'text': 'winner'}]",RT @danaindustries: Did you remember to enter our #giveaway? 🤔 There's a brand new #iPhone8 in it for the #winner! Follow us and RT the ori…,0.170454545,Positive,0
332,9.90E+17,27-04-18 13:58,ParthChams,6,"Mumbai, India",FALSE,56,3,627,197,FALSE,"[{'indices': [86, 94], 'text': 'iPhone8'}, {'indices': [95, 104], 'text': 'giveaway'}]","RT @danaindustries: ⭐️There's only two weeks left until we announce the winner of our #iPhone8 #giveaway! If you haven't already, follow us…",0,Neutral,0
333,9.90E+17,27-04-18 13:57,ParthChams,6,"Mumbai, India",FALSE,56,3,627,197,FALSE,"[{'indices': [41, 50], 'text': 'giveaway'}]","RT @danaindustries: Have you entered our #giveaway yet? If not, head on over to our profile and retweet the original tweet for your chance…",0.375,Positive,0
334,9.90E+17,27-04-18 13:57,AdrianAldoJr,19,"edinburg, TX",FALSE,57,0,360,234,FALSE,[],@derekeagleton @yinzcam Only problem i had was when I touched to screen to mute or pause screen would become little…,0,Neutral,1
335,9.90E+17,27-04-18 13:55,Kuldeep88315888,1,"इंदौर, भारत",FALSE,56,3,16,5,FALSE,"[{'indices': [21, 34], 'text': 'T20onArtel4G'}, {'indices': [74, 82], 'text': 'iphone8'}]",This is my airtel 4G #T20onArtel4G selfie! Get checking guys. you can win #iphone8 every day. @airtelindia…,0.8,Positive,0
336,9.90E+17,27-04-18 13:50,marcosrahman,141,"Kuala Lumpur, Malaysia",FALSE,54,0,2382,22967,TRUE,[],"apple has disappoint me again, and again. the latest iOS update has somehow make my screen crazy. its supposed to f…",-0.05,Negative,1
337,9.90E+17,27-04-18 13:50,eversobling,709,,FALSE,53,0,0,6024,FALSE,"[{'indices': [82, 90], 'text': 'iPhone8'}, {'indices': [91, 99], 'text': 'iPhoneX'}, {'indices': [100, 111], 'text': 'BlingBling'}]",Ribbon Gradation 3D Black Bling Swarovski Crystal iPhone 8 and iPhone 8 Plus Case #iPhone8 #iPhoneX #BlingBling Cl…,-0.166666667,Negative,1
338,9.90E+17,27-04-18 13:49,7yu_m16a,1568,ダ埼玉,FALSE,51,0,110652,81624,TRUE,[],iPhone8…,0,Neutral,1
339,9.90E+17,27-04-18 13:46,gadgetindia7,18,,FALSE,43,0,196,456,FALSE,"[{'indices': [77, 85], 'text': 'iPhone8'}]","iPhone 8, iPhone 8 Plus (PRODUCT) RED Editions Now Available in India @Apple #iPhone8",0.2,Positive,1
340,9.90E+17,27-04-18 13:34,Kakelstore,3940,,FALSE,56,3,12415,5204,FALSE,"[{'indices': [7, 12], 'text': 'case'}, {'indices': [19, 28], 'text': 'casetify'}, {'indices': [37, 47], 'text': 'butterfly'}, {'indices': [48, 60], 'text': 'butterflies'}, {'indices': [61, 67], 'text': 'moths'}, {'indices': [68, 83], 'text': 'casetifyartist'}, {'indices': [84, 91], 'text': 'iphone'}, {'indices': [92, 99], 'text': 'summer'}, {'indices': [100, 106], 'text': 'trend'}, {'indices': [107, 115], 'text': 'iPhone8'}]",Pretty #case in my #casetify shop!!! #butterfly #butterflies #moths #casetifyartist #iphone #summer #trend #iPhone8…,0.48828125,Positive,0
341,9.90E+17,27-04-18 13:31,earlhustishock,826,"Vigan City, Ilocos Region",FALSE,43,0,543,595,FALSE,[],@shahrukh_sk69 @PUBGMOBILE I'm using my iPhone8 plus man. Graphics are set to the highest option 🤟🏼,0,Neutral,1
342,9.90E+17,27-04-18 13:05,stevestaley,508,"Toronto, Ontario",FALSE,40,0,5155,535,TRUE,[],RT @DennisJMatthews: Imagine being a taxpayer who can’t afford a top-of-the-line iPhone8 and reading this story.,0,Neutral,1
343,9.90E+17,27-04-18 13:00,CaseSwaggerUS,113,"Pennsylvania, USA",FALSE,39,0,208,278,FALSE,[],"Mint Pink Gold I on an iPhone 7/8, super fun design.. Be sure to signup at for exclusive de…",0.258333333,Positive,1
344,9.90E+17,27-04-18 12:57,DennisJMatthews,643,"Toronto, Ontario",FALSE,38,0,578,427,TRUE,[],Imagine being a taxpayer who can’t afford a top-of-the-line iPhone8 and reading this story.,0,Neutral,1
345,9.90E+17,27-04-18 12:54,JustLooooove,871,CavitePH,FALSE,37,0,9910,4781,TRUE,[],Yesssssss iphone8+ pls 😭😂,0,Neutral,1
346,9.90E+17,27-04-18 12:54,Ajithspeaks,5962,Mumbai and Bengaluru,FALSE,56,3,286,21112,FALSE,"[{'indices': [15, 23], 'text': 'iphone8'}, {'indices': [86, 100], 'text': 'T20onAirtel4G'}]",Want to win an #iphone8 @thesassychatter @dipika_kanungo Start sharing your Airtel 4G #T20onAirtel4G selfie…,0.8,Positive,0
347,9.90E+17,27-04-18 12:44,bestproductsell,3376,Worldwide,FALSE,56,3,263,50690,FALSE,"[{'indices': [0, 8], 'text': 'iPhone8'}, {'indices': [14, 22], 'text': 'iPhone7'}]","#iPhone8 Case,#iPhone7 case, Yoyamo Crystal Clear Case Cover Shock Absorption Case with Soft TPU Gel Bumper for iPh…",0.1,Positive,0
348,9.90E+17,27-04-18 12:40,GarthHolman,1839,Northeast Ohio,FALSE,56,3,1138,9653,TRUE,[],@goswivl any ideas? Will not connect with iPad (just updated software on it) and iphone8 @JCLenk,0,Neutral,0
349,9.90E+17,27-04-18 12:35,LifeHacksIRL,5922,,FALSE,56,2,29,4802,FALSE,"[{'indices': [0, 3], 'text': 'RT'}]","#RT @TechInRL: Product Red iPhone 8, 8 Plus, The Product Red Leather Folio Case for iPhone X &amp; More!…",0,Neutral,0
350,9.90E+17,27-04-18 12:28,Softpedia,23326,,TRUE,56,2,33,75331,FALSE,"[{'indices': [111, 118], 'text': 'iPhone'}, {'indices': [119, 127], 'text': 'iPhone8'}, {'indices': [128, 134], 'text': 'Apple'}]",RT @bgdftw: My iPhone 8 Just Failed a Durability Test and All I Think Of Is Bendgate 2 #iPhone #iPhone8 #Apple #ben…,-0.5,Negative,0
351,9.90E+17,27-04-18 12:27,bgdftw,1839,"Bucharest, Romania",FALSE,37,0,526,26590,FALSE,"[{'indices': [99, 106], 'text': 'iPhone'}, {'indices': [107, 115], 'text': 'iPhone8'}, {'indices': [116, 122], 'text': 'Apple'}, {'indices': [123, 132], 'text': 'bendgate'}]",My iPhone 8 Just Failed a Durability Test and All I Think Of Is Bendgate 2 #iPhone #iPhone8 #Apple #bendgate,-0.5,Negative,1
352,9.90E+17,27-04-18 12:19,DMCbySAM,576,NY LA SF SD LV NOLA,FALSE,36,0,1343,5464,TRUE,"[{'indices': [9, 19], 'text': 'RichMiser'}, {'indices': [51, 59], 'text': 'iPhoneX'}, {'indices': [103, 111], 'text': 'iPhone8'}]",Too late #RichMiser I am and have been a member of #iPhoneX club since December but I must say the RED #iPhone8 loo…,-0.15,Negative,1
353,9.90E+17,27-04-18 12:18,sp_wallpaper,515,Web,FALSE,56,2,0,33132,FALSE,"[{'indices': [78, 86], 'text': 'iphone8'}, {'indices': [87, 97], 'text': 'wallpaper'}]",SmartPhone Wallpaper info:Landscape colorful contrail #iphone8 #wallpaper,0.3,Positive,0
354,9.90E+17,27-04-18 12:13,junecottage55,953,"Ontario, Canada",FALSE,56,2,21742,49350,TRUE,"[{'indices': [124, 139], 'text': 'UnlimitedPlans'}]","RT @ConnexionsTel: Come check out the @LansdownePlace Peterborough on April 28th, this Saturday 1 pm to 5 pm for some great #UnlimitedPlans…",0.8,Positive,0
355,9.90E+17,27-04-18 12:12,iPhone_wp_sc_en,4116,,FALSE,56,2,0,30617,FALSE,"[{'indices': [52, 60], 'text': 'iphone8'}, {'indices': [61, 71], 'text': 'wallpaper'}]",Landscape colorful contrail #iphone8 #wallpaper,0.3,Positive,0
356,9.90E+17,27-04-18 12:05,TechnoIcl0ud,342,United Kingdom,FALSE,33,0,963,1311,FALSE,[],"@mjunlocker 12:05:11 iDevice Class: iPhone 12:05:11 Build Version: 13D15 12:05:11 Product Type: iPhone8,1 12:…",0,Neutral,1
357,9.90E+17,27-04-18 12:05,AlizwaKlaas,29,,FALSE,56,2,114,247,FALSE,[],@Free_iphone8 Gold,0,Neutral,0
358,9.90E+17,27-04-18 12:05,NielsSchepers,146,Germany,FALSE,33,0,15,396,FALSE,"[{'indices': [54, 66], 'text': 'iPhone8Plus'}]",What a rip-off @Apple 😡Fixing the crack on back of my #iPhone8Plus would cost more than 400€. No way I will pay tha…,0.033333333,Positive,1
359,9.90E+17,27-04-18 12:05,gizbot,22701,,TRUE,56,2,407,67107,TRUE,"[{'indices': [54, 62], 'text': 'iPhone8'}, {'indices': [64, 76], 'text': 'iPhone8Plus'}, {'indices': [81, 89], 'text': 'iPhoneX'}]","Belkin has unveiled its new wireless charging pad for #iPhone8, #iPhone8Plus and #iPhoneX. @belkin",0.136363636,Positive,0
360,9.90E+17,27-04-18 12:01,_ShubhamGaur,8356,दिल्ली।,FALSE,56,2,7149,35187,TRUE,"[{'indices': [21, 35], 'text': 'T20onAirtel4G'}, {'indices': [78, 86], 'text': 'iPhone8'}]",This is my Airtel 4G #T20onAirtel4G selfie! Get clicking guys. You can win an #iPhone8 every day. @airtelindia…,0.8,Positive,0
361,9.90E+17,27-04-18 11:52,navneet_mundhra,22395,India,TRUE,56,2,8580,83446,FALSE,[],This is my selfie for @airtelindia's 4G T20 cricket season.. You guys can also share your selfies and stand a chanc…,0,Neutral,0
362,9.90E+17,27-04-18 11:46,TechGuyBert,82,"Toronto, ON",FALSE,56,1,4763,6396,FALSE,"[{'indices': [128, 135], 'text': 'iPhone'}]","RT @TechInRL: Product Red iPhone 8, 8 Plus, The Product Red Leather Folio Case for iPhone X &amp; More! #iPhone #iPhone…",0.208333333,Positive,0
363,9.90E+17,27-04-18 11:37,pidls,3275,"Technopark, Trivandrum",FALSE,56,1,355,1435,FALSE,[],"iPhone 8, iPhone 8 Plus (PRODUCT) RED versions launched in India: Pre-orders live now",0.068181818,Positive,0
364,9.90E+17,27-04-18 11:31,gizbot,22701,,TRUE,56,1,407,67107,TRUE,"[{'indices': [23, 31], 'text': 'iPhone8'}, {'indices': [36, 48], 'text': 'iPhone8plus'}]",Apple has launched its #iPhone8 and #iPhone8plus models in Red edition in India on April 27. @Apple,0,Neutral,0
365,9.90E+17,27-04-18 11:26,CionaJK,8037,,FALSE,30,0,278,4963,FALSE,"[{'indices': [41, 49], 'text': 'iphone8'}]",Can’t use headphones whilst charging the #iphone8 (as they now use the same socket) Why is that better than before?!,0.3125,Positive,1
366,9.90E+17,27-04-18 11:16,thesebrandssuck,905,United States,FALSE,56,1,21546,36718,FALSE,[],RT @theRealMDover: @pandoramusic @Toyota I called the helpline # that @ToyotaCustCare tweeted me 👎LOOKS LIKE I HAVE TO CANCEL MY PANDORA PR…,0,Neutral,0
367,9.90E+17,27-04-18 11:16,applenewsbot,336,"Melbourne, Victoria",FALSE,56,1,2,21460,FALSE,"[{'indices': [20, 26], 'text': 'Apple'}, {'indices': [36, 40], 'text': 'iOS'}, {'indices': [102, 110], 'text': 'iPhone8'}]",RT @Francois_Lopez: #Apple released #iOS 11.3.1 for users with touchscreen problem who repaired their #iPhone8 with an unofficial display.…,0,Neutral,0
368,9.90E+17,27-04-18 11:14,Francois_Lopez,85,"Lucciana, Corse, France",FALSE,30,0,15,538,TRUE,"[{'indices': [0, 6], 'text': 'Apple'}, {'indices': [16, 20], 'text': 'iOS'}, {'indices': [82, 90], 'text': 'iPhone8'}]",#Apple released #iOS 11.3.1 for users with touchscreen problem who repaired their #iPhone8 with an unofficial displ…,0,Neutral,1
369,9.90E+17,27-04-18 11:09,HotsalesFree,6204,United States,FALSE,56,1,170,796,FALSE,[],"RT @HotsalesFree: Wireless Charger,Yootech Wireless Charging Pad for iPhone X, iPhone 8/ 8 Plus Save 10% on your order. Use coupon code: Wa…",0,Neutral,0
370,9.90E+17,27-04-18 11:04,fuckmeuk21,70,,FALSE,56,1,150,301,FALSE,[],"Puridea Portable Charger 10000mAh Power Bank, Bi-color Li-polymer External Battery for iPhone8 Samsung HTC LG Black…",0,Neutral,0
371,9.90E+17,27-04-18 11:00,TechInRL,1351,Canada,FALSE,56,1,4,1865,FALSE,[],"Product Red iPhone 8, 8 Plus, The Product Red Leather Folio Case for iPhone X &amp; More!",0.208333333,Positive,0
372,9.90E+17,27-04-18 10:49,temikahansen12,0,,FALSE,56,1,0,29,FALSE,"[{'indices': [52, 66], 'text': 'T20onAirtel4G'}, {'indices': [83, 91], 'text': 'iphone8'}]","RT @shivangisinha: My selfie with @airtelindia 4G 😍 #T20onAirtel4G. Hope to win an #iphone8. Participate now, click this link:",0.8,Positive,0
373,9.90E+17,27-04-18 10:48,imcconchie,674,"London, United Kingdom",FALSE,29,0,2105,5792,TRUE,[],"@adaptivelab Hi, the app looks interesting but there's something off with your mockups in this tweet. Pretty sure t…",0.416666667,Positive,1
374,9.90E+17,27-04-18 10:44,Demarcussocool,19,"Detroit, MI",FALSE,28,0,1146,150,FALSE,[],@Zollotech Iphone8 plus smooth as a baby but,0.4,Positive,1
375,9.90E+17,27-04-18 10:44,vvek_parmar,6191,India,FALSE,56,1,930,20862,TRUE,"[{'indices': [29, 43], 'text': 'T20onAirtel4G'}, {'indices': [73, 81], 'text': 'iPhone8'}]",Guys just participate in the #T20onAirtel4G contest and you could win an #iPhone8. Sounds interesting? So for what…,0.65,Positive,0
376,9.90E+17,27-04-18 10:39,autoworldmag,795,"Bangalore, India",FALSE,56,1,83618,70318,FALSE,"[{'indices': [15, 23], 'text': 'iPhone8'}, {'indices': [28, 40], 'text': 'iPhone8Plus'}]","RT @Smartprix: #iPhone8 and #iPhone8Plus (Product) Red Special Edition Listed On Flipkart: Price, Specifications and Offers",0.152380952,Positive,0
377,9.90E+17,27-04-18 10:35,_S2_3,381,🍞Lv.3,FALSE,56,1,50443,85040,FALSE,[],iPhone8 RED 💋🌹🍓🍒🍎❤️,0,Neutral,0
378,9.90E+17,27-04-18 10:31,iPhone8andx,1903,United States,FALSE,56,1,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [37, 45], 'text': 'iPhone8'}, {'indices': [107, 116], 'text': 'Giveaway'}, {'indices': [117, 123], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp;amp; #iPhone8 ?? just RETWEET &amp;amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone,0.8,Positive,0
379,9.90E+17,27-04-18 10:30,PrimeFeed_in,20,"Mumbai, India",FALSE,28,0,2,1567,FALSE,"[{'indices': [26, 34], 'text': 'iPhone8'}, {'indices': [75, 81], 'text': 'India'}]","Doesn't matter what color #iPhone8 you want, cause @Apple has all kinds in #India now!!!!",0,Neutral,1
380,9.90E+17,27-04-18 10:27,HotUSDailyDeals,1147,United States,FALSE,56,0,4,7945,FALSE,"[{'indices': [59, 67], 'text': 'iphone8'}, {'indices': [68, 80], 'text': 'iphone8plus'}, {'indices': [81, 89], 'text': 'iphone7'}, {'indices': [90, 102], 'text': 'iphone7plus'}, {'indices': [103, 113], 'text': 'phonecase'}]","iPhone 8 plus Case, iPhone 7 plus Case for $8.24 25% off #iphone8 #iphone8plus #iphone7 #iphone7plus #phonecase…",0,Neutral,0
