id,created_at,user_screen_name,user_followers_count,user_location,user_verified,user_friends_count,user_listed_count,user_favourites_count,user_statuses_count,user_geo_enabled,Hashtags,text,Bot_or_NoBot
9.9E+17,28-04-18 19:05,TechInRL,1351,Canada,FALSE,1444,13545,4,1865,FALSE,"[{'indices': [62, 73], 'text': 'AppleWatch'}, {'indices': [74, 82], 'text': 'iPhoneX'}, {'indices': [83, 101], 'text': 'AppleWatchSeries3'}, {'indices': [102, 109], 'text': 'iPhone'}, {'indices': [110, 118], 'text': 'iPhone8'}]",Setup Apple Watch on Your New iPhone! #AppleWatch #iPhoneX #AppleWatchSeries3 #iPhone #iPhone8,Bot
9.9E+17,28-04-18 19:00,marcus161,1446,dublin,FALSE,1002,578,11953,42115,TRUE,[],When the people in your photos move for a split second on the Iphone8 😳 freaks me out every time,NoBot
9.9E+17,28-04-18 18:47,NlNEPERC,1713,,FALSE,216,557,8824,9759,TRUE,[],so... can ziyi lend me one of his iphones since he has both an iphone x and the new iphone8 plus red,NoBot
9.9E+17,28-04-18 18:45,JacadiiJaaeee,1985,,FALSE,1357,423,1117,96400,TRUE,[],RT @Lockonloski: I want that red iPhone8,NoBot
9.9E+17,28-04-18 18:37,sp_wallpaper,515,Web,FALSE,30,701,0,33132,FALSE,"[{'indices': [60, 68], 'text': 'iphone8'}, {'indices': [69, 79], 'text': 'wallpaper'}]",SmartPhone Wallpaper info:Cloud Sky #iphone8 #wallpaper,NoBot
9.9E+17,28-04-18 18:34,MoeM3Power,1891,"Munich, Bavaria",FALSE,1841,11681,2693,23094,TRUE,"[{'indices': [88, 96], 'text': 'NewTech'}, {'indices': [97, 109], 'text': 'CuttingEdge'}]",Google's Pixel 3 Can Beat Apple And Samsung With These Features #NewTech #CuttingEdge…,Bot
9.9E+17,28-04-18 18:30,iPhone8andx,1903,United States,FALSE,56,14664,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 3,Bot
9.9E+17,28-04-18 18:30,CaseSwaggerUS,113,"Pennsylvania, USA",FALSE,28,18126,208,278,FALSE,[],"Definitely not your grandfathers camo, check out all the vibrant camo designs today! Be sure to signup at…",Bot
9.9E+17,28-04-18 18:26,That_Hazel,28,Virginia,FALSE,264,755,172,130,TRUE,"[{'indices': [53, 61], 'text': 'IPhone8'}]",How do I make a contact group? Geeze! @AppleSupport #IPhone8+,NoBot
9.9E+17,28-04-18 18:23,iPhone_wp_sc_en,4116,,FALSE,512,14093,0,30617,FALSE,"[{'indices': [34, 42], 'text': 'iphone8'}, {'indices': [43, 53], 'text': 'wallpaper'}]",Cloud Sky #iphone8 #wallpaper,Bot
9.9E+17,28-04-18 18:21,Arka281079,1867,India,FALSE,1887,732,997,58641,FALSE,"[{'indices': [41, 55], 'text': 'T20onAirtel4G'}, {'indices': [76, 84], 'text': 'iphone8'}, {'indices': [113, 121], 'text': 'contest'}]","RT @rishabhanalyst: This is my Airtel 4G #T20onAirtel4G selfie! Hope to win #iphone8 😊. Guys, Participate in the #contest now .. Don't Miss…",NoBot
9.9E+17,28-04-18 18:13,amybsprintbr,910,,FALSE,636,511,31236,31984,TRUE,[],RT @sprinton13: Switch to Sprint &amp; save $350 on iPhone 8! Plus get the BEST price for Unlimited. See store for more details. 4026 13th Ave…,NoBot
9.9E+17,28-04-18 18:00,iPhoneXNewsNow,412,United States,FALSE,2935,10178,2899,720,FALSE,"[{'indices': [71, 79], 'text': 'iphonex'}, {'indices': [80, 88], 'text': 'iphone8'}]",Only 8 Million iPhone X Units Will be Manufactured in Q2 2018: Report #iphonex #iphone8,Bot
9.9E+17,28-04-18 17:45,mosimon_yuki,6,,FALSE,0,326,0,460,FALSE,"[{'indices': [89, 96], 'text': 'iPhone'}, {'indices': [97, 103], 'text': 'phone'}, {'indices': [104, 108], 'text': 'new'}, {'indices': [109, 115], 'text': 'yuuki'}, {'indices': [116, 125], 'text': 'Chikusei'}]",Want a iPhone8? There are chance of having a contract! Ask more information 0296-34-1660 #iPhone #phone #new #yuuki #Chikusei,NoBot
9.9E+17,28-04-18 17:24,serviceIcloudUs,20,United Kingdom,FALSE,0,10242,16,243,FALSE,"[{'indices': [108, 115], 'text': 'iphone'}]",RT @serviceIcloudUs: iCloud Remove activation lock FREE. solution 👇 Server unlock #iphone✅ #Amsterdam#nederlands…,Bot
9.9E+17,28-04-18 17:01,iPhone8andx,1903,United States,FALSE,56,17403,19,9863,FALSE,"[{'indices': [24, 28], 'text': 'Win'}, {'indices': [42, 50], 'text': 'iPhoneX'}, {'indices': [57, 65], 'text': 'iPhone8'}, {'indices': [123, 132], 'text': 'Giveaway'}, {'indices': [133, 139], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 48,Bot
9.9E+17,28-04-18 16:45,anahitairani1,23447,"Mumbai, India",FALSE,1051,719,23480,101806,TRUE,"[{'indices': [53, 61], 'text': 'Contest'}, {'indices': [116, 130], 'text': 'T20onAirtel4G'}]",RT @BhaktisBanter: Have u guys heard of this awesome #Contest... Here is my selfie with @airtelindia 4G T20 cricket #T20onAirtel4G season.…,NoBot
9.9E+17,28-04-18 16:44,Singh92Abhilash,3702,"New Delhi, India",FALSE,2693,516,278,1604,FALSE,"[{'indices': [76, 84], 'text': 'iphone8'}, {'indices': [86, 94], 'text': 'contest'}]",Here is my selfie with @airtelindia 4G T20 cricket season pass. Hope to win #iphone8. #contest Get clicking guys. Y…,NoBot
9.9E+17,28-04-18 16:38,Achaulait,504,Sûrement en Alaska,FALSE,1083,16862,30428,15769,TRUE,[],@GiloulPV 1 iPhone8 cpas 50 centimes,Bot
9.9E+17,28-04-18 16:17,unlock_doulci,311,,FALSE,12,484,240,1374,FALSE,"[{'indices': [53, 66], 'text': 'doulciunlock'}, {'indices': [67, 74], 'text': 'doulci'}, {'indices': [75, 82], 'text': 'unlock'}, {'indices': [83, 96], 'text': 'icloudunlock'}, {'indices': [97, 110], 'text': 'unlockicloud'}]",new method to unlock icloud👉https://t.co/XZliLTcBhj👈 #doulciunlock #doulci #unlock #icloudunlock #unlockicloud…,NoBot
9.9E+17,28-04-18 16:12,galaxycommus,24,"Neptune, NJ",FALSE,147,15955,335,189,TRUE,"[{'indices': [41, 50], 'text': 'casemate'}, {'indices': [51, 59], 'text': 'iphonex'}, {'indices': [60, 71], 'text': 'iridescent'}, {'indices': [72, 82], 'text': 'toughlove'}, {'indices': [83, 91], 'text': 'iphonex'}, {'indices': [92, 103], 'text': 'iridescent'}, {'indices': [104, 114], 'text': 'toughlove'}]",For all you Iridescent lovers💕 • • • #casemate #iphonex #iridescent #toughlove #iphonex #iridescent #toughlove…,Bot
9.9E+17,28-04-18 16:10,2ShoppingTrends,3253,United States,FALSE,2688,17850,3516,7436,FALSE,"[{'indices': [21, 27], 'text': 'Check'}, {'indices': [32, 50], 'text': 'AliceinWonderland'}, {'indices': [51, 57], 'text': 'Black'}, {'indices': [58, 63], 'text': 'Hard'}, {'indices': [64, 69], 'text': 'Case'}, {'indices': [83, 89], 'text': 'Cover'}, {'indices': [90, 98], 'text': 'iphone6'}, {'indices': [99, 107], 'text': 'iPhone7'}, {'indices': [108, 116], 'text': 'iPhone8'}, {'indices': [117, 129], 'text': 'iPhone7Plus'}, {'indices': [130, 136], 'text': 'Apple'}]","RT @2ShoppingTrends: #Check out #AliceinWonderland #Black #Hard #Case 2.99"" Fitted #Cover #iphone6 #iPhone7 #iPhone8 #iPhone7Plus #Apple #…",Bot
9.9E+17,28-04-18 16:03,daichi1SOL,471,,FALSE,442,211,2091,1199,TRUE,[],iPhone8📱♦️cool👍👍👍,NoBot
9.9E+17,28-04-18 15:59,Clarte514,113,"Montréal, Québec",FALSE,82,760,212,7266,TRUE,"[{'indices': [31, 39], 'text': 'iphone8'}, {'indices': [40, 51], 'text': 'iphoneonly'}, {'indices': [52, 65], 'text': 'shotoniphone'}, {'indices': [66, 70], 'text': 'sky'}, {'indices': [71, 78], 'text': 'clouds'}, {'indices': [79, 84], 'text': 'blue'}]",Flying or walking in the sky . #iphone8 #iphoneonly #shotoniphone #sky #clouds #blue…,NoBot
9.9E+17,28-04-18 15:50,mobitechnoltd1,179,23 CHAPEL ASH WV3 0TZ,FALSE,262,766,41,546,FALSE,[],#iphone8#brokenlcd#brokenback#black#teamapple#wolves#wolverhampton#mobitechno#chapelash#wv30tz @…,NoBot
9.9E+17,28-04-18 15:45,Winner_Unusual,99,Nigeria,FALSE,620,10094,25,77,FALSE,[],@iPhone8andx iphone8,Bot
9.9E+17,28-04-18 15:34,allentenn,401,,FALSE,535,875,227,5043,FALSE,[],. @Apple it doesn’t seem like a full warranty if I have to: a) drive 2 hours for a repair; b) wait 5-7 days w/o a p…,NoBot
9.9E+17,28-04-18 15:32,Lockonloski,1228,,FALSE,1145,13784,51,1141,TRUE,[],I want that red iPhone8,Bot
9.9E+17,28-04-18 15:30,iPhone8andx,1903,United States,FALSE,56,15664,19,9863,FALSE,"[{'indices': [24, 28], 'text': 'Win'}, {'indices': [42, 50], 'text': 'iPhoneX'}, {'indices': [57, 65], 'text': 'iPhone8'}, {'indices': [123, 132], 'text': 'Giveaway'}, {'indices': [133, 139], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone H,Bot
9.9E+17,28-04-18 15:23,Nerd_Junkie_,3525,"Florida, USA",FALSE,3052,783,2890,68354,TRUE,[],Link:,NoBot
9.9E+17,28-04-18 15:22,ecoinway,104,"Chinatown, Manhattan",FALSE,529,528,2,397,TRUE,"[{'indices': [0, 8], 'text': 'iphone8'}, {'indices': [9, 27], 'text': 'iphoneaccessories'}, {'indices': [28, 42], 'text': 'ikeaorganizer'}, {'indices': [43, 58], 'text': 'victoriasecret'}, {'indices': [59, 69], 'text': 'nordstrom'}, {'indices': [70, 75], 'text': 'zara'}, {'indices': [76, 86], 'text': 'zarascarf'}, {'indices': [87, 100], 'text': 'BlanketScarf'}, {'indices': [101, 107], 'text': 'women'}]",#iphone8 #iphoneaccessories #ikeaorganizer #victoriasecret #nordstrom #zara #zarascarf #BlanketScarf #women…,NoBot
9.9E+17,28-04-18 15:15,toyolmeihui,411,❁OT15 SUPER JUNIOR'S ELF❁,FALSE,207,859,27021,72740,TRUE,[],want to change phone!!! iphone8???? hMMMM why did Apple even remove button &amp; bring that ugly ass ear pod,NoBot
9.9E+17,28-04-18 14:54,DismayingCrab,212,"California, USA",FALSE,2245,419,268,468,FALSE,"[{'indices': [29, 37], 'text': 'iphonex'}, {'indices': [38, 45], 'text': 'iphone'}, {'indices': [46, 52], 'text': 'apple'}, {'indices': [53, 63], 'text': 'teamapple'}, {'indices': [64, 76], 'text': 'iPhone8Plus'}, {'indices': [77, 85], 'text': 'iphone8'}, {'indices': [86, 98], 'text': 'iPhone7Plus'}, {'indices': [99, 107], 'text': 'iphone7'}, {'indices': [108, 119], 'text': 'AppleMusic'}, {'indices': [120, 128], 'text': 'macbook'}, {'indices': [129, 134], 'text': 'ipad'}]",RT @Meritc_: Crush iPhone 🔥🤭 #iphonex #iphone #apple #teamapple #iPhone8Plus #iphone8 #iPhone7Plus #iphone7 #AppleMusic #macbook #ipad #App…,NoBot
9.9E+17,28-04-18 14:53,Meritc_,469,"California, USA",FALSE,26,483,5122,163,FALSE,"[{'indices': [16, 24], 'text': 'iphonex'}, {'indices': [25, 32], 'text': 'iphone'}, {'indices': [33, 39], 'text': 'apple'}, {'indices': [40, 50], 'text': 'teamapple'}, {'indices': [51, 63], 'text': 'iPhone8Plus'}, {'indices': [64, 72], 'text': 'iphone8'}, {'indices': [73, 85], 'text': 'iPhone7Plus'}, {'indices': [86, 94], 'text': 'iphone7'}, {'indices': [95, 106], 'text': 'AppleMusic'}, {'indices': [107, 115], 'text': 'macbook'}]",Crush iPhone 🔥🤭 #iphonex #iphone #apple #teamapple #iPhone8Plus #iphone8 #iPhone7Plus #iphone7 #AppleMusic #macbook…,NoBot
9.9E+17,28-04-18 14:52,KameeniChhori,14389,Kolkata. Chennai.,FALSE,152,13423,8293,67496,FALSE,"[{'indices': [63, 71], 'text': 'iphone8'}]","Hey @airtelindia , here's my Airtel 4G selfie! Hope to win the #iphone8. Get clicking guys (tags: @ImSandeshJain,…",Bot
9.9E+17,28-04-18 14:46,Cases_Space_,17,,FALSE,2,17240,2,2425,FALSE,"[{'indices': [56, 64], 'text': 'iphone8'}, {'indices': [65, 73], 'text': 'iphonex'}]","Baseball Cases For iPhone 4/5/6/7/8, 4/5/6s, 6/7/8 Plus #iphone8 #iphonex",Bot
9.9E+17,28-04-18 14:44,rememberporkins,51,"Littleton, CO",FALSE,84,921,1541,241,TRUE,"[{'indices': [71, 78], 'text': 'nature'}, {'indices': [79, 87], 'text': 'iphone8'}]",Almost a Goodfeathers reunion on my balcony. Cats are locked on lol. • #nature #iphone8…,NoBot
9.9E+17,28-04-18 14:42,Sundaytwist,3860,"Dublin, Ireland",FALSE,1824,446,1318,92288,FALSE,[],"@tanya_toner @SamsungHelpUK It's pointless, you can't troubleshoot something that is broken. It's either a P20 pro…",NoBot
9.9E+17,28-04-18 14:37,serviceIcloudUs,20,United Kingdom,FALSE,0,427,16,243,FALSE,"[{'indices': [87, 94], 'text': 'iphone'}]",iCloud Remove activation lock FREE. solution 👇 Server unlock #iphone✅ #Amsterdam#nederlan…,NoBot
9.9E+17,28-04-18 14:30,iPhone8andx,1903,United States,FALSE,56,18701,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 43,Bot
9.9E+17,28-04-18 14:30,NewApps4me,12519,Global,FALSE,13790,14024,10440,74517,TRUE,"[{'indices': [52, 60], 'text': 'iphone8'}]",Cult of Mac Magazine: Who is Apple’s best CEO ever? #iphone8,Bot
9.9E+17,28-04-18 14:28,jasonhollywood,473,Los Angeles,FALSE,770,355,437,7110,TRUE,"[{'indices': [42, 48], 'text': 'Apple'}, {'indices': [73, 84], 'text': 'ProductRed'}]","RT @DailyBillboard: Great not only to see #Apple continue supporting the #ProductRed initiative to help with HIV/AIDS around the globe, but…",NoBot
9.9E+17,28-04-18 14:28,ioanna_238,151,"England, United Kingdom",FALSE,948,18567,492,188,FALSE,"[{'indices': [73, 80], 'text': 'buynow'}, {'indices': [81, 90], 'text': 'discount'}, {'indices': [91, 104], 'text': 'discountcode'}, {'indices': [105, 111], 'text': 'sales'}, {'indices': [112, 119], 'text': 'iphone'}, {'indices': [120, 128], 'text': 'iphonex'}, {'indices': [129, 137], 'text': 'iphone7'}]",RT @ioanna_238: Code: T20 gives you 20% off on 😍 #buynow #discount #discountcode #sales #iphone #iphonex #iphone7 #…,Bot
9.9E+17,28-04-18 14:27,DailyBillboard,1081,"Los Angeles, California",FALSE,1542,554,68,5121,TRUE,"[{'indices': [22, 28], 'text': 'Apple'}, {'indices': [53, 64], 'text': 'ProductRed'}]","Great not only to see #Apple continue supporting the #ProductRed initiative to help with HIV/AIDS around the globe,…",NoBot
9.9E+17,28-04-18 14:19,erickyin,85,Taiwan,FALSE,99,906,840,4291,FALSE,"[{'indices': [38, 45], 'text': 'sunset'}, {'indices': [46, 56], 'text': 'sunsetsky'}, {'indices': [57, 62], 'text': 'road'}, {'indices': [63, 68], 'text': 'neon'}, {'indices': [69, 74], 'text': 'cars'}, {'indices': [75, 83], 'text': 'traffic'}, {'indices': [84, 93], 'text': 'colorful'}, {'indices': [94, 103], 'text': 'neonsign'}]",Colorful neon signage along the road #sunset #sunsetsky #road #neon #cars #traffic #colorful #neonsign…,NoBot
9.9E+17,28-04-18 14:15,_Yuki_K_,45,"Tokyo, JP",FALSE,84,11828,9,1630,TRUE,"[{'indices': [7, 15], 'text': 'iphone8'}, {'indices': [27, 36], 'text': 'applepay'}]",Got an #iphone8 and set up #applepay by registering some credit cards in it. I dropped in on the nearest 7-Eleven t…,Bot
9.9E+17,28-04-18 14:11,stunningmoon,12160,"Bombay (Mumbai), India",FALSE,3066,271,2421,66202,TRUE,[],RT @anahitairani1: Here is my selfie with @airtelindia 4G for T20 cricket season pass. Hey @tofarzeen @MehekMahtani @iswatisingh Share yo…,NoBot
9.9E+17,28-04-18 14:06,Suuper_Cute,614,"#Buffalo, New York #716",FALSE,468,585,3625,28999,TRUE,"[{'indices': [25, 33], 'text': 'iPhone8'}, {'indices': [73, 81], 'text': 'iPhoneX'}]",Why are they pushing the #iPhone8 so hard? Is it better than the (ugly) #iPhoneX? Is is newer? I’m so confused.,NoBot
9.9E+17,28-04-18 14:00,eversobling,709,,FALSE,1358,13604,0,6024,FALSE,"[{'indices': [83, 91], 'text': 'iPhone8'}, {'indices': [92, 100], 'text': 'iPhoneX'}, {'indices': [101, 112], 'text': 'BlingBling'}]",Floral Ribbon 3D Bling Swarovski Crystal iPhone 8 and iPhone 8 Plus Case - Purple #iPhone8 #iPhoneX #BlingBling C…,Bot
9.9E+17,28-04-18 13:45,GETIT_QA,62,Qatar,FALSE,488,10477,30,124,FALSE,"[{'indices': [101, 108], 'text': 'iphone'}, {'indices': [109, 115], 'text': 'apple'}]","Shop for Latest iPhone Now. Choose from a selected range for you, just visit #iphone #apple…",Bot
9.9E+17,28-04-18 13:43,eStufsTech,391,India,FALSE,638,15290,150,787,TRUE,"[{'indices': [8, 16], 'text': 'iPhone8'}, {'indices': [21, 33], 'text': 'iPhone8Plus'}, {'indices': [99, 108], 'text': 'ReadMore'}]",Apple’s #iPhone8 and #iPhone8Plus (PRODUCT) RED Editions are now available for purchase in India. #ReadMore…,Bot
9.9E+17,28-04-18 13:30,iPhone8andx,1903,United States,FALSE,56,17457,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 41,Bot
9.9E+17,28-04-18 13:27,sp_wallpaper,515,Web,FALSE,30,12950,0,33132,FALSE,"[{'indices': [82, 90], 'text': 'iphone8'}, {'indices': [91, 101], 'text': 'wallpaper'}]",SmartPhone Wallpaper info:Landscape trees black and white #iphone8 #wallpaper,Bot
9.9E+17,28-04-18 13:21,iPhone_wp_sc_en,4116,,FALSE,512,313,0,30617,FALSE,"[{'indices': [56, 64], 'text': 'iphone8'}, {'indices': [65, 75], 'text': 'wallpaper'}]",Landscape trees black and white #iphone8 #wallpaper,NoBot
9.9E+17,28-04-18 13:16,AndiPenny1,14199,"Cornwall, UK",FALSE,11695,619,225,207764,FALSE,[],Check out these... #4: iPhone Charger Rephoenix Lightning Cable 2m 3pack Nylon Braided iPhone Cable for iPhone8/iPh…,NoBot
9.9E+17,28-04-18 13:09,MEDIABOXSTORE,22667,Egypt,FALSE,5268,10621,1967,550283,FALSE,[],"Item specifics Condition: New: A brand-new, unused, unopened, undamaged item in its…",Bot
9.9E+17,28-04-18 13:09,najmajemm,483,Malaysia,FALSE,422,408,3440,9202,TRUE,[],What phone that Junmyeon took to take selca tonight? If it was IphoneX or Iphone8 then i wont get a chance 😌😌😂,NoBot
9.9E+17,28-04-18 13:03,_puneetpahwa_,32,"New Delhi, India",FALSE,40,190,265,400,FALSE,"[{'indices': [118, 126], 'text': 'iPhone8'}]",@miss_cherished @airtelindia @omarazamii @i5achin Aapke dono haath to aaagey hain...selfie li kaise?? U truly deserve #iPhone8,NoBot
9.9E+17,28-04-18 13:02,boomboxfun,5112,Egypt,FALSE,1756,13535,54,74366,FALSE,[],For iPhone X 8 7 6 6S iphone8 Plus Shockproof Hybrid Bumper Slim Case Cover: Item specifics…,Bot
9.9E+17,28-04-18 12:59,CherylG45444820,0,,FALSE,0,412,30,32,FALSE,[],RT @CCE_UK: Upgrade your phone without a contract. Trade-in your old phone for a newer one and just pay the difference instead of getting t…,NoBot
9.9E+17,28-04-18 12:30,iPhone8andx,1903,United States,FALSE,56,19564,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 39,Bot
9.9E+17,28-04-18 12:19,NaijaStore,3369,Online,FALSE,3330,19514,5100,23494,FALSE,"[{'indices': [30, 46], 'text': 'WirelessCharger'}]","RT @NaijaStore: Yootech Smart #WirelessCharger Pad for iPhone8 iPhoneX, Samsung Galaxy ..see details→https://t.co/v3MHLrhuLF",Bot
9.9E+17,28-04-18 12:06,AJTechBlogs,3,United Kingdom,FALSE,0,231,0,12,FALSE,"[{'indices': [48, 59], 'text': 'smartphone'}, {'indices': [78, 85], 'text': 'iPhone'}]",@Apple has fallen dramatically from the Chinese #smartphone market with their #iPhone falling short Chinese competi…,NoBot
9.9E+17,28-04-18 12:03,iPhone8andx,1903,United States,FALSE,56,11159,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone u,Bot
9.9E+17,28-04-18 12:01,FioreArcaDesign,884,"London, England",FALSE,1917,593,1331,9560,TRUE,"[{'indices': [4, 12], 'text': 'iPhone8'}, {'indices': [17, 26], 'text': 'iPhoneSE'}, {'indices': [53, 57], 'text': 'PSD'}, {'indices': [58, 65], 'text': 'Mockup'}, {'indices': [66, 70], 'text': 'app'}, {'indices': [71, 80], 'text': 'template'}, {'indices': [88, 103], 'text': 'CreativeMarket'}]",New #iPhone8 and #iPhoneSE resolution for the magic #PSD #Mockup #app #template buy on #CreativeMarket ~…,NoBot
9.9E+17,28-04-18 11:58,temoognz,800,,FALSE,461,388,16089,34080,TRUE,[],"@PhellTheBear My phone been slacking, I think that’s god telling me I need the red iPhone8 👀",NoBot
9.9E+17,28-04-18 11:49,Shutterbwoy,11734,"Mumbai, India",FALSE,511,13725,7021,14913,FALSE,"[{'indices': [17, 25], 'text': 'iPhone8'}, {'indices': [97, 111], 'text': 'T20onAirtel4G'}]",You also can win #iPhone8 every day with clicking your selfie with @airtelindia Airtel 4G card. #T20onAirtel4G ! G…,Bot
9.9E+17,28-04-18 11:46,carmelina567,206,"Dubai, United Arab Emirates",FALSE,818,12355,1952,2180,FALSE,"[{'indices': [47, 60], 'text': 'Annualsurvey'}, {'indices': [94, 102], 'text': 'iPhone8'}]",RT @homegenie_me: Are you participating in our #Annualsurvey? Don't miss the chance to win an #iPhone8! Enter from here:,Bot
9.9E+17,28-04-18 11:31,iPhone8andx,1903,United States,FALSE,56,19407,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 35,Bot
